"Country Name","Country Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Israel","ISR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31.2236010686484","31.3899993896484","32.7900009155273","33.2099990844727","33.9819556680169","34.8950401334066","35.7983778877423","36.2310266040996","36.506782771464","37.2001295681295","38.0541209906785","38.2999787289694",,
"Italy","ITA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.9849236207505","14.4994360454762","14.6699393451451","15.5496869094545","16.1792738575987","16.4591872390133","16.5499992370606","16.2955232275758","16.4901719680437","17.5816398207436",,
"Jamaica","JAM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.80999994277954",,,,,,,,,,,"10.9498100280762",,,
"Jordan","JOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.9268398284912","19.3276579731591","18.5450555734843","18.6332251499433","19.1257200790855","18.7408133021572","23.2269191741943",,
"Japan","JPN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.9099998474121",,,,,,,,,,"25.5400009155273",,,,,
"Kazakhstan","KAZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.3699998855591",,,,,,,,"25.4799995422363",,"22.8099994659424",,,,,,"27.8106708526611",,,"34.0800018310547","37.6751594543457",,,,,,
"Kenya","KEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.80908012390137","3.74181008338928","5.68705987930298","5.47591018676758",,"6.75540018081665",
"Kyrgyz Republic","KGZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.2000007629394",,,,,,,,,"24.2648506164551",,,,,"23.9283008575439",,
"Cambodia","KHM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.9236415273061",,"0.114589996635914","5.94468730526733","4.56162977218628",,"5.81718502439389",,
"Kiribati","KIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.24421888429582",,,"2.77992010116577","4.06162380548515","1.98977659977281",,,"1.75561269202813",,
"St. Kitts and Nevis","KNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.","KOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.9830368913538","22.326437217769","23.0015011210082","23.920503385595","24.7681593976441","25.6736689761693","26.5173274517571","24.3600006103516","27.3989256966914","27.8424559265131","28.7843093426531","30.086553387602","28.6800003051758","31.7693627138952","32.1544824650371","33.022081532099","33.6001856179016","33.8704405825543","34.2422507220894","34.5359726980996","35.6374378641889","36.4573720087806",
"Kuwait","KWT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.46000003814697","8.30000019073486","8.06999969482422","8.27999973297119",,,,"9.52000045776367","8.71000003814697",,"9.59000015258789",,"10.670000076294","11.1199998855591",,,,,,,
"Latin America & Caribbean (excluding high income)","LAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lao PDR","LAO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.15011311373286",,,,,"3.53567595733447",,"5.15476989746094",,,,,"5.19382080015447","6.27000999450684",,
"Lebanon","LBN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.4613800048828","22.1418581611995",,,,,,
"Liberia","LBR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.01421494509902",,,,,,"3.66466178673862","3.39415718023281",,"5.0644998550415",,,,,,
"Libya","LBY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Lucia","LCA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.0579900741577",,,,,
"Latin America & Caribbean","LCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Least developed countries: UN classification","LDC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Low income","LIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Liechtenstein","LIE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sri Lanka","LKA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.6999998092651",,,,,,,"13.8800001144409","14.1099996566772",,,,"0.791156456812126","0.665697750219181","0.851823832219362","0.797127485573272","0.665925137200051","0.684108381445954","0.746379526019177","0.692693519544343","0.756617153899245","0.911603049595537",,,
"Lower middle income","LMC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Low & middle income","LMY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lesotho","LSO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.93763995170593",,,,,,,
"Late-demographic dividend","LTE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lithuania","LTU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.3899993896484","31.5","33.0999984741211","33.939998626709","34.5400009155273","35.9516875448363","37.327369377978","38.0999984741211","40.1166281496363","41.4149466041617","41.3070548478587",,
"Luxembourg","LUX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.4782052224114","29.7948332196253",,,"35.3018707883265","37.1256471674156","37.1187051096982","41.5808857989599","42.0351303246455","41.8519604082982",,
"Latvia","LVA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.6900005340576","26.6299991607666","27.7000007629394","29.1100006103516",,"30.0300006866455","30.9400005340576",,"32.1994808078856","32.5734919444113","33.2018814850714",,
"Macao SAR, China","MAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Martin (French part)","MAF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Morocco","MAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Monaco","MCO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Moldova","MDA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.4333231842532","11.7242998239949","12.3293706114074","13.0115284620782","13.7935841981256","13.5266433778526","16.082653881727","15.0900001525879","15.6199998855591","16.2700004577637","16.9699993133545","17.8700008392334","18.8600006103516","19.0400009155273","20.0900001525879","19.3700008392334","18.8267918182971","18.9358224933804","20.1200008392334","20.0499992370606","20.1900005340576","20.4300003051758","20.3899993896484","20.9641449953977","22.5620785775415",
"Madagascar","MDG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.67682728929361",,,"2.75999999046326",,,"2.92739009857178",,,,
"Maldives","MDV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.4142720833792",,"8.39877715876334","6.3590497970581",,"10.9562445273248",,,,,,
"Middle East, North Africa, Afghanistan & Pakistan","MEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mexico","MEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.7600002288818",,,"14.3199996948242","13.960000038147","14.7799997329712","14.710000038147","15.3699998855591","16.0200004577637",,"17.1299991607666",,,,,
"Marshall Islands","MHL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.66000008583069",,,,,,,,"6.23803997039795",,"4.18941621167576",,,,
"Middle income","MIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Macedonia","MKD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.42540608749629","8.60197253728576","9.92935364510515","9.41234534960701","10.733900467759","11.59356906029","13.6028790465101","14.2136106160965","13.277484646403","14.1362759313881","15.2408083592465","17.0367287594472","17.221114172599","21.1261196136475","17.5378500632178","21.6800003051758","19.3952220457226","19.8216794815429",,"20.033219660169",
"Mali","MLI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.7580078262782",,,,,,"2.65171003341675","1.5411006735842","1.63738800803639","3.12717008590698","3.09232997894287","1.55999994277954",,"2.33424997329712",,,
"Malta","MLT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.0900001525879","13.460000038147","13.2799997329712","13.4899997711182","17.7416718428193","18.4200000762939","21.9817500152228","21.8400001525879","24.3238720519087","24.440539535189","26.3049825063073",,
"Myanmar","MMR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.11890430856737",,,"6.76923515025347","7.42544889320717","9.35000038146973",,,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Montenegro","MNE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.2786597589935","16.9736476894793","19.2002310333666","19.3196109851003","21.4508209228516","19.7659276423604","19.5769768453581",,,,,
"Mongolia","MNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.2299995422363",,,,,,,,,,"23.7099990844727",,,"26.5189152251705","26.7164197693926","29.1099934191934","29.1731284048602","29.9934371157018","29.282169342041","31.5404300689697","32.5999984741211","32.7878079549449","31.6441402435303","31.1601390838623",,
"Northern Mariana Islands","MNP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mozambique","MOZ",,,,,,,,,,,,,,,,,,,,,"0.100000001490116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.49363667290123",,"1.83000004291534",,,"3.3199999332428",,"3.0377299785614",,,
"Mauritania","MRT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.53999996185303",,"5.16966009140015",,,,,,,,,,
"Mauritius","MUS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.681399687923587","0.763404070264037","1.0741496889464",,"1.16589451756905",,"6.42991065943924","7.03711332638948","7.66233060402291","8.39363666818823","7.71248220683542","8.25259178796736","9.29520933632753","9.48773479532373","11.6015940962507","7.36532623084989","7.98654330971499","11.6674034981347",,
"Malawi","MWI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.548875321350255",,,,,,"0.78131390545337",,,,"1.37791001796722",,"0.872224807991553",,,"1.32095003128052",,,,,
"Malaysia","MYS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.62000311898944",,,,,,,,,"8.32035087371126",,,,,,,,,,,,,,,,"11.3100004196167",,,"12.3900003433228",,,"14.5600004196167",,,
"North America","NAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Namibia","NAM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.54650178686023","6.06335117295641","5.68370997010384",,,,,,,,,"8.57999992370605",,
"New Caledonia","NCL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.1886596679688",,,,,,
"Niger","NER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.37539532639909","1.01999998092651",,"1.13486607656488",,,"1.16503778091146","1.08332002162933","1.23207357288324",,,"0.971300005912781",,,
"Nigeria","NGA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.03999996185303",,,,,,,,,,"5.93782997131348",,"8.14807987213135","6.57126998901367",,"10.9653997421265","3.47736860285226","3.80241384950738","10.5669097900391",
"Nicaragua","NIC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Netherlands","NLD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.2199993133545","28.0100002288818","28.8700008392334","29.4099998474121","31.5964205317811","31.0900001525879","34.2848460261818","34.7700004577637","35.4291463684265","36.393924131785","36.5573313987755",,
"Norway","NOR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.7299995422363","26.6499996185303","27.3299999237061","28.0699996948242","30.4479349491915","29.2900009155273",,"33.5931259553046","31.6725480402091","32.1868255742863",,
"Nepal","NPL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.34117658974378",,,"4.55999994277954",,,,,,"5.81882377960664",,,,,,,,
"Nauru","NRU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.11640000343323",,
"New Zealand","NZL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.1499996185303","25.8600006103516","28.1000003814697",,,,"32.2799987792969",,,,,
"OECD members","OED",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oman","OMN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.3199996948242",,,,,"12.460000038147",,,,,"17.1000003814697",,"19.1100006103516",,,
"Other small states","OSS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pakistan","PAK",,,,,,,,,,,,,"3.40000009536743",,,,,,,,,"1.88999998569489",,,,,,,,,,,,,,,,,,,,,,,,"3.92000007629394","6.30000019073486","5.36542999851818","6.07000017166138","6.67000007629395","6.96999979019165","7.40000009536743","7.53999996185303","7.98999977111816","8.75","8.06536192811808","8.25492725286196","8.64999961853027","3.89077997207642","8.95108032226562",,"9.92868041992188",,,,
"Panama","PAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.3462794149393",,,,,,"18.9776748872643",,,,,"20.7341186146558",,"16.0900001525879",,,,,,,,,"19.6299991607666",,,"16.2066171024572","16.1276831726238","14.5984949839494",
"Peru","PER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Philippines","PHL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.4300003051758",,,"17",,,,"16.0200004577637",,"24.4099998474121","20.3400001525879","21.7091616144552","18.075719833374",,,
"Palau","PLW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.4989514012968",,,,,,"14.6928746928746",,,,,
"Papua New Guinea","PNG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.15040993690491",,,,"3.13966266418627",,,
"Poland","POL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.6299991607666","23.7000007629394","24.3093259638662","24.9500007629394","25.9318225118886","26.5329086902906","27.3313870167182","28.0100002288818",,,,,
"Pre-demographic dividend","PRE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Puerto Rico (US)","PRI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.710000038147",,,,,"7.59000015258789",,,"27.5883240244438",,"29.8358592987061","30.8338108062744",,
"Korea, Dem. People's Rep.","PRK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Portugal","PRT",,,,,,,,,,,"1.63999998569489",,,,,,,,,,,"3.47000002861023",,,,,,,,,,"7.67000007629395",,,,,,,"6.86999988555908","7.11999988555908","7.28000020980835","7.57000017166138","7.69999980926514","8.94999980926514","10.2299995422363","10.4499998092651","11.0699996948242","11.210000038147","11.5900001525879","11.9799995422363","12.6599998474121","14.1199998855591","15.2399997711182","15.8699998855591","17.4799995422363","18.1800003051758","19","19.25","18.6499996185303","20.7199993133545","22.5100002288818","22.4542395345449","23.1223938479372","23.5028353899237","24.9081630188819",
"Paraguay","PRY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.22999954223633","12.1800003051758","11.710000038147","12.8000001907349","12.3500003814697",,"13.0200004577637","13.9899997711182","14.1899995803833",,,,"16.1586093902588",
"West Bank and Gaza","PSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.21464127405085","8.62260785323376","8.63854259161858","9.24161053897592","9.6592340583061","9.88667202122177","10.2186573941856","10.8093626967863","11.6868355527589","13.2110208357877","13.9264423521909","15.0932072407012","15.7001063506433","16.2600002288818","16.6000003814697","17.1200008392334","17.5900001525879","18.0200004577637","19.0900001525879","21.6766109466553","21.7099990844727","22.1371975857521","22.75",,"22.7881549561137",
"Pacific island small states","PSS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Post-demographic dividend","PST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"French Polynesia","PYF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Qatar","QAT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.8600006103516",,,"25.1299991607666","21.1599998474121","19.2700004577637","17.1200008392334","18.7999992370606","20.8799991607666","20.5100002288818","20.3099994659424",,"18.8799991607666","19.0300006866455",,,,,"30.3899993896484",,,
"Romania","ROU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.0100002288818","14.0779897865985","14.2660026143093","14.3637012701211","14.5098533487382","14.7860199636808","15.1375639571037","13.9771328312794","15.283466873163","14.6010893280568",,
"Russian Federation","RUS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.2599983215332",,,,,,,,,,,"41.2200012207031",,,,
"Rwanda","RWA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.09999990463257",,"2.28999996185303","2.20666003227234",,"5.61588613787569","4.13000011444092","6.0194514197539","3.30790996551514","5.86903577541687","4.46000003814697","5.14924034897064","6.50115156227043",
"South Asia","SAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saudi Arabia","SAU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.9300003051758",,,,,,,,,"19.9400005340576",,,,"25.9799995422363","24.7528946295623","24.5376350425871","31.0499992370606","31.1062124280316","31.3336488869736","30.8887484783962","36.03942",
"Sudan","SDN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.02659756265814",,,,,,,,,,,,,,"8.07872009277344",,,
"Senegal","SEN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.04999995231628",,"3.11999988555908",,"2.51695990562439","3.62067008018494","2.75999999046326","3.16594004631042","3.64053988456726",,,"4.90400881209774","3.81153011322021",,
"Singapore","SGP",,,,,,,,,,,,,,,,,,,,,"2.66000008583069",,,,,,,,,,"4.75",,,,,"7.55999994277954",,,,,,,,,,"17.5300006866455","19.6000003814697","20.0900001525879","21.7999992370606","22.5400009155273","23.6800003051758","24.5499992370606","25.6800003051758","27.3400001525879","27.7399997711182","28.2099990844727","29.1299991607666","30.7099990844727","31.6000003814697","32.3699989318848","32.9799995422363","36.060001373291","36.189998626709",,,
"Solomon Islands","SLB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.3956517790827",,,,,,,,,,,,
"Sierra Leone","SLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.738986612169719","0.850000023841858",,,,,,,,,,,,,"2.14157009124756","1.90912288123034","1.95823001861572",,,,,,
"El Salvador","SLV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.05999994277954",,,"7.11999988555908","6.67000007629395",,"8.34000015258789","8.43000030517578",,,"7.26999998092651",,
"San Marino","SMR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.7600002288818",,"18.1900005340576",,"18.3899993896484",,,
"Somalia, Fed. Rep.","SOM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.26999998092651",,,
"Serbia","SRB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.86999988555908",,,,,"9.38823094058818","8.96645866960892","9.53835980463052","9.76888362402288","11.8000001907349","10.9038991841836","11.460000038147","12.6499996185303","13.579999923706","14.5100002288818","14.8999996185303","15.4879278785465","15.5200004577637","16.2851422565156","17.2317031410414","24.8500003814697","18.6692014707128","19.9911013863254",
"Sub-Saharan Africa (excluding high income)","SSA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South Sudan","SSD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.76999998092651",,,,,,,,,,,,,,,,,
"Sub-Saharan Africa","SSF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Small states","SST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sao Tome and Principe","STP",,,,,,,,,,,,,,,,,,,,,,"0.28999999165535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.25999999046326",,,,,,,"4.8479700088501",,,,,,
"Suriname","SUR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.9513897895813",,,,"8.93062019348145",,,
"Slovak Republic","SVK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.5699996948242","13.7725574976928","14.7576264787918","18.0599994659424","18.9200000762939","19.6399993896484","20.6800003051758","21.8899993896484","22.8600006103516","23.620490640406","24.5144290300275","25.7726848924658","25.2886278348116",,
"Slovenia","SVN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.2199993133545","18.8099994659424","19.6399993896484","20.6800003051758","20.7278361425149","21.5100002288818","23.7546282692119","26.5944067545062","26.0893187512836","22.0416035512248",,
"Sweden","SWE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22.0400009155273","22.5400009155273","23","23.4799995422363","23.9400005340576","30.9924607148911","25.0799999237061","32.541038761967","32.6151400648583","33.6641523203769","34.883027208531",,
"Eswatini","SWZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.40754985809326",,,
"Sint Maarten (Dutch part)","SXM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Seychelles","SYC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.52498788940018",,
"Syrian Arab Republic","SYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Turks and Caicos Islands","TCA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.7487096786499",,,,,,
"Chad","TCD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.860000014305115",,,,,,,,,"2.73242147804936","1.75650000572205",,,,,,
"East Asia & Pacific (IDA & IBRD countries)","TEA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Europe & Central Asia (IDA & IBRD countries)","TEC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Togo","TGO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.55236583526161","5.48918169518439",,,,,,"3.10193991661072",,"5.28615802433264",,,"4.44268989562988",,,
"Thailand","THA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.1300001144409",,,"14.8100004196167",,"14.9399995803833","15.6300001144409",,,"17.3500003814697",,,
